# UNNS Metallic / Glass Structural Ladder
# Oxide: ZnO
# GlassID: 44154

# index wt_pct spectral_x spectral_y
0 2.930000066757 1.664999961853 3.460000038147
1 2.930000066757 1.664999961853 3.460000038147
2 6.110000133514 1.894000053406 5.219999790192
3 6.110000133514 1.894000053406 5.219999790192
4 12.189999580383 1.631999969482 3.210000038147
5 12.189999580383 1.631999969482 3.210000038147
6 12.439999580383 1.878999948502 5.059999942780
7 12.439999580383 1.878999948502 5.059999942780
8 13.079999923706 1.713999986649 3.809999942780
9 13.079999923706 1.713999986649 3.809999942780
10 17.459999084473 1.932000041008 5.469999790192
11 17.459999084473 1.932000041008 5.469999790192
