# UNNS Metallic / Glass Structural Ladder
# Oxide: PbO
# GlassID: 31228

# index wt_pct spectral_x spectral_y
0 21.940000534058 1.643000006676 3.522000074387
1 23.909999847412 1.597000002861 2.970000028610
2 23.909999847412 1.597000002861 2.970000028610
3 33.360000610352 1.802999973297 5.152999877930
4 38.130001068115 1.723999977112 4.289999961853
5 41.060001373291 1.679000020027 3.737999916077
6 41.060001373291 1.679000020027 3.737999916077
7 50.560001373291 1.807000041008 5.040999889374
8 53.970001220703 1.759999990463 4.522999763489
9 53.970001220703 1.759999990463 4.522999763489
10 72.099998474121 1.929000020027 5.955999851227
11 72.099998474121 1.929000020027 5.955999851227
12 78.709999084473 2.017999887466 6.546999931335
