# UNNS Metallic / Glass Structural Ladder
# Oxide: CuO
# GlassID: 10660

# index wt_pct spectral_x spectral_y
0 0.389999985695 1.480999946594 1.924000024796
1 0.490000009537 1.490000009537 2.005000114441
2 0.560000002384 1.480999946594 1.919999957085
3 0.560000002384 1.498000025749 2.095999956131
4 0.600000023842 1.490000009537 2.003999948502
5 0.600000023842 1.509999990463 2.259000062942
6 0.600000023842 1.514000058174 2.338999986649
7 0.620000004768 1.496999979019 2.082000017166
8 0.649999976158 1.503999948502 2.170000076294
9 0.699999988079 1.504999995232 2.177999973297
10 0.730000019073 1.511000037193 2.273000001907
11 0.910000026226 1.516999959946 2.368000030518
