# UNNS Metallic / Glass Structural Ladder
# Oxide: Fe2O3
# GlassID: 44118

# index wt_pct spectral_x spectral_y
0 0.209999993443 1.536999940872 2.769999980927
1 0.209999993443 1.539999961853 2.779999971390
2 0.209999993443 1.539999961853 2.779999971390
3 0.209999993443 1.542999982834 2.799999952316
4 0.219999998808 1.536999940872 2.769999980927
5 0.219999998808 1.539999961853 2.789999961853
6 0.219999998808 1.542999982834 2.799999952316
7 0.219999998808 1.546000003815 2.819999933243
8 0.230000004172 1.536000013351 2.779999971390
9 0.230000004172 1.536999940872 2.769999980927
10 0.230000004172 1.539999961853 2.799999952316
11 0.230000004172 1.539999961853 2.789999961853
12 0.230000004172 1.542999982834 2.819999933243
13 0.230000004172 1.542999982834 2.809999942780
14 0.230000004172 1.546000003815 2.829999923706
15 0.230000004172 1.549999952316 2.849999904633
16 0.239999994636 1.536000013351 2.779999971390
17 0.239999994636 1.539999961853 2.799999952316
18 0.239999994636 1.547000050545 2.829999923706
19 0.239999994636 1.549999952316 2.849999904633
20 0.239999994636 1.554000020027 2.869999885559
