# UNNS Metallic / Glass Structural Ladder
# Oxide: CuO
# GlassID: 33872

# index wt_pct spectral_x spectral_y
0 1.320000052452 1.531000018120 2.219000101089
1 1.320000052452 1.531000018120 2.219000101089
2 1.320000052452 1.531000018120 2.219000101089
3 1.320000052452 1.534999966621 2.276999950409
4 1.320000052452 1.534999966621 2.276999950409
5 1.320000052452 1.534999966621 2.276999950409
6 1.350000023842 1.524000048637 2.243000030518
7 1.350000023842 1.524000048637 2.243000030518
8 1.350000023842 1.524000048637 2.243000030518
9 2.630000114441 1.532999992371 2.237999916077
10 2.630000114441 1.532999992371 2.237999916077
