# UNNS Metallic / Glass Structural Ladder
# Oxide: Fe2O3
# GlassID: 31162

# index wt_pct spectral_x spectral_y
0 5.000000000000 2.191999912262 5.339000225067
1 5.000000000000 2.191999912262 5.339000225067
2 5.090000152588 2.163000106812 5.247000217438
3 5.090000152588 2.163000106812 5.247000217438
4 5.179999828339 2.134999990463 5.155000209808
5 5.179999828339 2.134999990463 5.155000209808
6 5.179999828339 2.134999990463 5.155000209808
7 5.280000209808 2.105999946594 5.063000202179
8 5.280000209808 2.105999946594 5.063000202179
9 5.369999885559 2.078000068665 4.971000194550
10 5.369999885559 2.078000068665 4.971000194550
11 5.469999790192 2.049000024796 4.879000186920
12 5.469999790192 2.049000024796 4.879000186920
13 5.579999923706 2.020999908447 4.787000179291
